ID,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,Y
132,41.74,124.78,259.32,291.73,10.37,10.12,10.32,97.19,269.42,23.48,31.36,943.48,5700.63,5406.25,6421.25,7.44,20.0,4164.98,12.0,785.83,28.75,7.84,79.92,296136.0,4
133,41.65,124.84,261.48,298.71,10.35,10.13,10.32,97.19,269.42,24.04,32.61,948.11,5699.38,5410.63,6419.38,7.47,22.0,4206.12,14.0,785.0,17.29,7.86,80.58,286428.0,4
134,42.41,125.41,260.84,295.1,10.35,10.11,10.31,92.9,259.83,27.51,38.38,931.77,5696.88,5401.88,6405.0,7.5,22.0,4220.91,21.5,1763.16,15.98,7.89,80.48,287005.0,4
135,46.91,126.29,279.14,324.3,10.2,10.1,10.32,87.72,271.78,39.54,47.13,926.7,5714.38,5421.88,6412.5,7.53,22.0,4234.31,13.0,1234.83,30.04,7.81,77.87,295562.0,4
136,39.77,123.28,257.67,292.69,10.36,10.26,10.47,88.68,238.39,24.9,37.06,982.68,5704.38,5436.25,6431.88,7.55,22.0,4232.0,13.0,1237.75,17.28,7.8,74.05,306091.0,4
137,43.08,125.89,266.22,303.78,10.35,10.3,10.48,90.49,280.61,22.28,32.81,968.16,5703.13,5436.25,6429.38,7.58,22.0,4237.08,13.0,1234.38,8.08,7.84,72.08,303458.0,4
138,42.72,124.58,267.95,309.1,10.33,10.25,10.46,89.51,281.56,21.49,31.57,947.95,5722.5,5443.13,6421.25,7.62,22.0,4227.38,13.0,1233.97,6.22,7.83,78.79,304561.0,4
139,43.03,125.29,263.99,299.78,10.35,10.27,10.46,90.79,280.08,25.0,37.53,936.94,5701.88,5428.13,6410.63,7.65,22.0,4232.0,13.0,1235.6,7.59,7.81,80.39,302237.0,4
140,42.94,124.93,263.33,301.93,10.36,10.25,10.48,90.0,280.47,23.88,36.52,980.62,5688.75,5418.13,6404.38,7.72,22.0,4218.6,13.0,1230.11,9.23,8.31,81.41,278748.0,4
141,43.59,125.19,265.7,304.34,10.38,10.28,10.46,90.76,274.64,24.16,36.25,962.21,5706.25,5430.0,6409.38,7.76,22.0,4216.75,13.0,1232.73,10.22,8.37,80.26,287848.0,4
142,43.09,124.67,264.48,302.75,10.35,10.28,10.48,90.76,274.64,25.28,37.31,947.6,5704.38,5430.0,6422.5,7.8,22.0,4207.96,13.0,1230.51,11.18,7.84,78.22,295320.0,4
143,43.11,125.13,264.21,301.7,10.36,10.26,10.46,89.57,272.98,34.33,44.2,932.17,5688.75,5435.0,6413.75,7.84,22.0,4202.42,13.0,1234.7,17.37,7.78,76.86,306123.0,4
144,42.66,124.74,262.59,298.9,10.35,10.26,10.29,90.86,273.86,26.43,36.48,972.69,5700.63,5418.75,6435.0,7.88,32.0,4197.8,2.0,3.67,12.99,7.84,81.33,295407.0,4
145,43.12,125.09,263.32,301.53,10.34,10.28,10.33,91.18,272.39,28.25,38.4,944.0,5703.75,5420.0,6426.25,7.92,25.0,4218.6,1.0,3.67,14.89,7.89,83.25,286177.0,4
146,42.58,124.85,262.46,297.45,10.33,10.16,10.33,91.2,273.14,36.58,44.41,931.6,5693.13,5411.88,6420.63,7.95,25.0,4428.42,1.0,3.67,20.35,7.87,81.1,289958.0,4
147,42.36,124.73,262.1,300.24,10.35,10.08,10.32,91.43,273.52,31.21,41.22,956.6,5673.75,5398.75,6412.5,7.97,25.0,4691.38,1.0,3.69,18.14,7.86,79.63,284015.0,3
148,42.14,124.93,260.18,296.0,10.37,10.11,10.31,89.78,275.47,28.27,37.85,959.33,5691.88,5406.25,6423.13,7.98,25.0,4964.98,4.0,3.68,13.88,7.87,79.18,288590.0,3
149,42.29,124.97,261.23,298.91,10.34,10.07,10.33,89.86,279.41,31.45,41.24,939.52,5693.75,5415.0,6424.38,7.99,35.0,5111.95,0.0,3.71,14.24,7.92,79.43,281890.0,3
150,42.26,124.94,260.6,298.27,10.35,10.11,10.33,88.5,282.6,30.09,40.64,949.74,5699.38,5419.38,6450.0,7.99,35.0,5152.16,0.0,3.67,20.5,7.92,78.51,281772.0,3
151,42.76,125.18,262.43,297.71,10.2,10.06,10.33,89.66,278.65,31.74,41.34,956.26,5676.88,5398.13,6431.88,7.99,40.0,5172.49,0.0,3.68,24.89,7.87,78.48,286314.0,3
152,41.74,124.68,260.18,297.57,10.2,10.1,10.32,88.36,267.85,31.79,41.94,968.53,5687.5,5404.38,6419.38,7.99,27.0,5193.75,3.0,3.67,23.14,7.9,81.15,279448.0,3
153,41.49,125.1,259.35,295.37,10.37,10.12,10.31,88.73,273.87,33.94,43.52,954.96,5676.25,5395.0,6428.13,7.97,27.0,5200.22,3.0,4.22,9.56,7.96,83.7,284331.0,2
154,41.89,124.71,262.42,300.75,10.35,10.11,10.33,88.05,299.68,34.74,45.07,933.28,5686.25,5405.63,6425.0,7.96,27.0,5201.15,3.0,3.84,10.02,7.97,79.82,276482.0,2
155,42.22,125.28,262.41,296.66,10.37,10.11,10.32,84.78,285.24,30.27,42.5,952.25,5694.38,5418.75,6437.5,7.94,27.0,5205.31,3.0,3.73,26.76,7.86,74.43,288294.0,2
156,42.85,125.31,262.93,301.15,10.35,10.08,10.3,90.69,271.9,40.02,47.68,936.37,5690.0,5399.38,6434.38,7.91,27.0,5209.93,3.0,3.67,40.78,7.74,70.84,295178.0,2
157,42.29,124.9,261.47,298.03,10.33,10.13,10.33,90.46,277.75,33.96,45.42,951.57,5680.63,5396.88,6435.63,7.88,27.0,5208.54,3.0,3.71,40.77,7.74,70.84,295387.0,2
158,42.79,124.92,263.38,302.13,10.35,10.1,10.34,88.94,279.28,29.03,42.98,957.59,5675.0,5403.13,6423.13,7.85,27.0,5214.55,6.0,268.35,30.0,7.84,70.84,297566.0,2
159,42.17,124.63,262.02,300.37,10.34,10.15,10.33,90.17,272.01,34.36,46.35,939.93,5679.38,5400.0,6432.5,7.81,27.0,5213.16,6.0,267.16,17.47,7.9,91.4,287772.0,2
160,44.41,125.94,267.81,308.34,10.34,10.1,10.32,90.08,269.49,34.93,46.85,941.09,5691.88,5403.13,6435.63,7.78,27.0,5211.31,6.0,267.01,13.08,7.94,83.19,282955.0,2
161,42.62,124.56,265.67,302.21,10.37,10.11,10.32,90.08,269.49,30.28,43.12,967.68,5698.75,5415.0,6428.75,7.74,27.0,5206.69,6.0,265.63,21.44,7.95,77.57,286962.0,2
162,41.91,124.97,262.81,298.26,10.35,10.12,10.32,86.35,268.54,32.09,43.82,946.87,5680.0,5405.0,6455.63,7.71,27.0,5209.0,6.0,266.15,15.94,7.94,76.39,284855.0,2
163,40.01,124.31,258.52,297.35,10.35,10.13,10.34,90.18,270.79,42.25,48.27,932.02,5666.88,5386.25,6433.75,7.69,25.75,5205.77,6.0,264.73,11.96,7.96,79.06,285541.0,2
164,42.8,125.42,263.03,303.03,10.35,10.13,10.3,89.84,270.31,35.02,44.42,967.27,5700.63,5415.0,6445.0,7.64,25.0,5198.37,6.0,265.0,11.99,7.99,80.11,285134.0,2
165,41.18,124.91,258.18,293.71,10.34,10.13,10.32,90.18,268.03,28.0,39.71,960.1,5678.13,5396.88,6436.25,7.61,25.0,5201.15,6.0,266.21,8.74,7.95,80.82,292701.0,2
166,41.95,125.01,261.44,299.74,10.34,10.12,10.34,89.81,273.27,33.07,43.57,932.21,5669.38,5391.25,6411.25,7.57,25.0,5197.91,6.0,267.04,6.47,8.07,84.58,283673.0,2
167,42.52,125.51,263.06,300.1,10.37,10.12,10.32,89.7,273.87,37.38,45.17,948.19,5683.75,5400.63,6436.25,7.5,25.0,5196.52,6.0,268.97,6.82,8.05,82.39,284945.0,2
168,42.34,124.88,261.54,298.96,10.36,10.08,10.31,86.39,269.95,33.42,42.69,962.71,5669.38,5389.38,6421.25,7.48,25.0,5199.3,6.0,268.11,8.41,7.96,78.98,281256.0,2
169,41.29,124.51,259.08,296.89,10.33,10.13,10.32,88.4,264.0,29.18,40.19,949.91,5680.0,5392.5,6427.5,7.45,25.0,5204.38,6.0,266.99,10.37,7.91,76.37,285280.0,2
170,42.05,125.33,259.96,294.09,10.35,10.11,10.33,88.29,257.83,31.74,42.11,952.95,5680.0,5388.13,6420.0,7.42,25.0,5191.44,6.0,266.48,6.5,8.82,76.52,266623.0,2
171,42.15,125.12,261.82,298.24,10.33,10.11,10.33,88.29,257.83,32.48,42.54,949.62,5671.25,5383.13,6429.38,7.39,25.0,5196.52,6.0,266.27,6.31,8.13,83.79,274550.0,2
172,41.44,124.77,259.92,297.8,10.35,10.11,10.32,84.51,254.86,33.39,43.47,945.08,5668.13,5370.63,6419.38,7.35,25.0,5194.68,12.0,267.86,7.71,8.03,81.27,280203.0,2
173,41.72,124.9,259.74,296.83,10.35,10.06,10.32,85.74,255.89,33.52,43.96,953.47,5667.5,5369.38,6416.25,7.32,25.0,5196.99,12.0,268.52,8.51,7.92,76.45,285565.0,2
174,41.41,124.95,259.19,295.33,10.36,10.15,10.34,86.14,258.23,33.18,43.97,946.16,5690.63,5379.38,6438.13,7.27,25.0,5189.59,12.0,269.56,8.04,7.97,78.74,276416.0,2
175,42.42,125.43,261.21,299.33,10.34,10.07,10.31,85.88,260.3,30.05,42.2,963.83,5679.38,5376.88,6440.63,7.24,25.0,5188.21,12.0,267.52,7.89,8.03,80.03,279027.0,2
176,42.18,125.02,261.69,299.78,10.36,10.07,10.33,84.67,259.58,29.27,42.34,944.38,5691.88,5372.5,6445.63,7.22,25.0,5190.98,12.0,270.47,6.92,8.01,79.75,276255.0,2
177,42.92,125.27,264.2,301.72,10.35,10.12,10.33,89.34,263.55,34.8,45.81,939.8,5687.5,5368.13,6427.5,7.18,25.0,5181.74,12.0,270.53,11.78,7.87,76.25,283695.0,2
178,42.37,124.52,263.76,304.14,10.35,10.1,10.3,88.0,262.93,33.07,44.93,953.76,5688.13,5389.38,6457.5,7.15,25.0,5181.27,12.0,269.24,10.23,7.93,80.76,275642.0,2
179,40.54,124.36,256.64,292.4,10.33,10.11,10.33,87.77,253.76,32.04,44.62,950.3,5680.0,5375.63,6435.63,7.11,25.0,5182.2,12.0,269.42,8.65,7.9,81.11,279160.0,2
180,42.4,125.33,262.15,301.22,10.33,10.07,10.33,87.37,261.34,28.15,42.45,954.87,5690.0,5387.5,6435.0,7.09,25.0,5185.43,15.0,351.2,9.73,7.97,81.8,276319.0,2
181,40.92,124.75,258.15,293.85,10.36,10.13,10.33,87.37,261.34,32.04,45.14,944.66,5686.88,5378.13,6428.75,7.05,25.0,5184.05,17.0,355.41,7.92,7.97,78.45,276816.0,2
182,41.13,124.89,258.56,296.48,10.36,10.11,10.32,83.79,251.04,33.15,44.61,959.85,5681.88,5376.25,6425.0,7.02,25.0,5178.5,17.0,354.35,7.84,7.96,77.58,274484.0,3
183,42.11,125.3,260.57,294.61,10.37,10.1,10.32,84.3,253.17,29.84,43.58,943.82,5685.0,5381.25,6453.13,6.99,25.0,5171.57,17.0,355.39,7.78,7.95,77.94,271289.0,3
184,41.16,124.65,258.63,296.29,10.35,10.1,10.32,84.86,248.7,36.5,46.02,942.84,5680.63,5375.63,6435.0,6.81,25.0,5170.65,18.0,791.59,11.18,7.96,79.7,273153.0,3
185,41.58,125.19,259.14,295.02,10.35,10.11,10.34,84.95,253.06,30.42,42.0,968.88,5674.38,5386.88,6423.75,6.7,20.0,5176.19,22.0,1240.51,7.96,8.01,82.51,272541.0,3
186,41.51,124.91,260.47,297.18,10.37,10.08,10.32,85.05,252.54,27.16,38.15,956.86,5676.88,5381.25,6406.25,6.65,20.0,5161.4,25.0,0.0,7.8,7.96,81.66,272806.0,3
187,41.73,125.09,259.34,296.44,10.36,10.13,10.35,84.55,254.31,28.4,39.74,942.71,5700.63,5396.25,6414.38,6.66,20.0,5153.08,27.0,0.0,7.77,7.96,81.66,277870.0,3
188,41.95,125.22,261.56,296.92,10.34,10.11,10.33,84.6,260.65,31.66,42.47,941.15,5680.63,5390.0,6420.63,6.72,20.0,5141.99,15.0,1435.08,6.49,7.97,78.38,272375.0,3
189,41.51,124.75,258.36,295.05,10.35,10.1,10.31,85.07,256.26,35.29,44.39,949.13,5691.25,5395.0,6433.13,6.8,20.0,5131.36,15.0,1427.47,5.44,7.94,74.67,275644.0,5
190,41.66,125.16,258.96,294.53,10.33,10.08,10.34,85.2,258.83,28.68,39.35,964.33,5695.0,5386.25,6411.25,6.89,20.0,5125.81,15.0,1820.14,6.49,7.95,78.35,272385.0,4
191,41.63,124.91,259.77,296.83,10.34,10.08,10.3,85.2,258.83,28.56,38.88,952.12,5683.13,5386.25,6423.13,7.01,20.0,5119.81,15.0,359.34,6.59,7.96,81.3,280539.0,4
192,41.79,125.17,259.91,294.04,10.37,10.1,10.34,84.49,253.29,29.8,40.84,944.8,5705.0,5400.63,6429.38,7.14,20.0,5103.17,15.0,1519.01,6.77,7.94,80.95,277514.0,4
193,41.48,124.69,259.42,296.58,10.36,10.14,10.31,84.28,256.32,33.93,43.54,940.63,5695.0,5406.25,6422.5,7.29,20.0,5094.85,15.0,1824.96,14.33,7.95,81.53,275733.0,4
194,41.07,124.59,259.05,297.12,10.35,10.08,10.31,85.92,258.51,28.68,40.78,953.46,5692.5,5398.75,6422.5,7.66,20.0,5081.91,15.0,1737.45,29.08,7.93,76.3,274971.0,4
195,40.77,125.1,256.91,289.92,10.34,10.1,10.32,87.09,265.29,26.91,39.76,949.15,5690.0,5399.38,6409.38,7.92,20.0,5068.51,15.0,1195.52,15.22,7.98,78.61,275359.0,5
196,41.32,125.03,258.11,295.81,10.35,10.09,10.32,86.46,265.15,31.78,43.97,941.29,5703.75,5400.63,6440.63,8.29,20.0,5064.35,13.0,1101.71,26.39,8.04,81.53,274698.0,5
197,42.04,125.27,261.04,297.78,10.36,10.11,10.33,85.43,264.61,30.75,43.79,952.87,5680.63,5387.5,6420.0,8.56,20.0,5062.04,13.0,1097.95,32.61,8.01,81.08,277484.0,5
198,42.25,125.16,260.91,298.25,10.35,10.12,10.31,86.06,268.21,29.06,43.0,951.31,5674.38,5393.75,6423.13,8.65,20.0,5052.79,8.0,449.55,24.34,7.96,80.93,273329.0,4
199,41.46,124.88,259.25,295.41,10.34,10.12,10.32,86.49,270.39,28.03,42.24,954.21,5677.5,5386.25,6426.25,8.6,20.0,5048.17,8.0,448.35,36.18,7.93,78.09,269878.0,4
200,42.73,125.22,264.6,304.26,10.33,10.12,10.33,86.49,270.39,29.22,43.49,940.57,5687.5,5388.13,6434.38,8.5,20.0,5040.78,8.0,447.38,29.42,7.96,77.17,269410.0,4
201,42.9,125.21,265.12,302.86,10.35,10.15,10.3,195.14,585.58,37.63,47.47,943.81,5683.75,5391.88,6436.88,8.41,20.0,5037.54,8.0,449.7,29.85,7.94,76.68,269376.0,4
202,42.67,124.83,265.76,302.27,10.33,10.07,10.33,196.06,601.54,30.94,43.35,960.16,5703.75,5391.25,6427.5,8.33,20.0,5041.7,8.0,450.98,27.44,7.94,77.31,273091.0,4
203,41.12,124.63,258.39,293.72,10.33,10.12,10.32,203.25,591.45,24.29,36.73,964.85,5691.88,5398.13,6420.63,8.29,20.0,5034.31,17.0,0.0,32.25,8.54,79.67,257708.0,4
204,41.47,124.86,260.78,299.08,10.35,10.12,10.32,205.84,599.17,28.04,41.4,924.44,5690.63,5398.75,6418.75,8.46,20.0,5019.98,15.0,0.0,24.33,8.34,86.91,264912.0,4
205,41.44,124.97,260.97,295.87,10.35,10.1,10.33,208.51,591.67,34.9,45.06,949.83,5692.5,5401.88,6449.38,8.62,20.0,5016.28,10.0,723.99,21.13,8.07,83.3,276766.0,4
206,41.44,125.14,260.44,295.94,10.35,10.13,10.33,208.11,592.34,30.61,42.29,958.35,5673.13,5386.88,6418.13,8.64,20.0,5010.74,10.0,724.45,17.02,8.05,81.96,269432.0,3
207,41.59,124.97,261.52,297.63,10.36,10.09,10.29,206.11,600.81,32.25,43.07,939.64,5677.5,5377.5,6421.88,8.61,20.0,5005.65,10.0,725.0,21.68,8.04,80.39,264421.0,3
208,41.92,125.23,261.26,296.67,10.35,10.09,10.34,203.32,601.5,30.36,41.25,959.74,5675.63,5395.0,6424.38,8.55,20.0,5008.43,10.0,724.63,18.82,8.03,79.95,265956.0,3
209,41.51,124.88,259.61,294.9,10.36,10.08,10.31,203.2,600.41,29.95,40.22,959.58,5673.13,5381.25,6428.75,8.5,20.0,5005.19,10.0,723.87,20.76,8.04,79.31,269130.0,3
210,41.58,124.96,260.45,296.69,10.35,10.11,10.3,203.2,600.41,27.79,38.25,951.33,5671.88,5387.5,6422.5,8.45,20.0,4995.48,10.0,724.5,21.97,7.99,78.11,269169.0,3
211,41.52,125.29,260.58,296.74,10.35,10.09,10.32,208.2,608.22,34.32,43.94,933.78,5688.75,5390.0,6425.0,8.42,20.0,4994.1,10.0,723.02,14.33,8.03,81.2,268294.0,3
212,41.18,124.92,260.97,295.94,10.38,10.16,10.33,207.04,604.16,33.83,43.51,953.37,5682.5,5388.13,6418.75,8.39,20.0,4985.32,10.0,722.1,13.31,8.04,81.53,264695.0,2
213,43.72,125.99,268.55,308.59,10.34,10.09,10.32,201.83,567.84,30.69,41.35,954.46,5671.25,5382.5,6410.63,8.37,20.0,4985.32,10.0,723.07,12.71,7.99,79.94,271236.0,2
214,40.3,123.9,258.8,289.08,10.35,10.09,10.3,204.47,595.99,29.08,40.45,950.32,5673.75,5381.88,6425.0,8.35,20.0,4981.16,10.0,724.43,12.85,7.93,79.3,269585.0,2
215,41.39,124.93,261.51,300.27,10.35,10.11,10.33,198.84,595.24,31.22,42.71,946.69,5700.0,5405.0,6429.38,8.34,20.0,4981.62,10.0,724.96,13.59,7.89,78.83,271518.0,2
216,41.66,125.15,262.53,300.13,10.35,10.08,10.33,205.09,594.24,30.69,42.66,951.65,5682.5,5393.75,6424.38,8.33,20.0,4979.31,10.0,722.85,13.51,7.89,78.81,271539.0,2
217,41.0,124.56,260.46,299.28,10.33,10.09,10.32,198.49,601.86,30.07,43.08,947.28,5695.63,5395.0,6431.88,8.32,20.0,4969.6,10.0,724.81,10.23,7.95,78.02,270360.0,3
218,41.57,125.41,262.43,297.82,10.32,10.07,10.34,198.28,592.32,33.54,42.4,952.7,5688.75,5396.88,6423.75,8.31,20.0,4970.53,10.0,720.1,4.08,7.94,77.32,276009.0,4
219,41.05,124.85,262.38,296.58,10.33,10.11,10.32,191.4,588.25,32.01,41.58,952.02,5695.63,5406.25,6437.5,8.3,20.0,4965.91,10.0,723.63,3.32,7.97,79.94,273752.0,3
220,40.19,124.58,259.23,294.91,10.34,10.11,10.32,191.4,588.25,30.73,40.72,946.17,5694.38,5401.88,6426.25,8.3,20.0,4962.21,8.0,469.2,3.67,7.96,78.46,269991.0,3
221,41.36,125.14,262.84,300.36,10.35,10.12,10.29,201.67,592.45,31.34,41.47,943.65,5698.13,5408.13,6436.25,8.29,20.0,4962.67,8.0,464.32,3.27,8.0,80.25,270025.0,3
222,40.01,124.67,256.6,292.41,10.36,10.12,10.33,190.2,603.73,35.81,43.8,948.26,5710.63,5410.0,6440.0,8.27,20.0,4956.2,8.0,462.17,3.63,8.01,81.74,267056.0,3
223,41.61,125.46,262.23,298.8,10.34,10.11,10.32,209.93,529.95,35.09,42.78,953.59,5704.38,5409.38,6462.5,8.25,20.0,4956.66,8.0,462.86,4.02,7.94,80.35,269969.0,3
224,41.12,124.98,259.22,297.85,10.35,10.13,10.33,201.76,610.56,29.14,36.83,956.57,5698.75,5403.13,6446.88,8.22,20.0,4956.2,8.0,463.18,1.98,8.0,82.77,266771.0,3
225,43.25,125.6,265.19,303.51,10.34,10.12,10.3,195.35,620.89,33.52,40.9,936.77,5686.25,5390.0,6424.38,8.2,20.0,4951.12,8.0,462.4,2.5,8.03,81.78,267152.0,3
226,41.04,124.32,259.88,296.01,10.35,10.08,10.3,198.04,624.97,36.2,42.35,954.11,5677.5,5391.25,6448.75,8.18,20.0,4945.11,13.0,493.95,5.79,7.96,77.68,265786.0,3
227,41.29,125.04,258.96,295.02,10.34,10.1,10.32,198.16,613.35,33.66,39.93,960.48,5696.25,5391.88,6437.5,8.13,20.0,4940.49,8.0,465.11,3.96,8.0,78.31,263770.0,3
228,41.45,125.02,260.32,296.7,10.35,10.09,10.33,199.92,614.75,30.32,35.74,956.52,5680.0,5386.88,6423.75,8.09,20.0,4937.25,8.0,464.28,3.38,8.04,79.27,262202.0,2
229,40.95,124.86,258.65,293.44,10.35,10.1,10.32,199.61,611.67,31.93,38.13,940.85,5696.88,5400.0,6443.75,8.06,20.0,4937.25,8.0,466.03,2.86,8.08,80.16,261876.0,2
230,41.71,125.36,259.7,296.29,10.33,10.11,10.33,199.61,611.67,36.47,42.05,943.78,5683.75,5377.5,6433.13,8.03,20.0,4934.94,8.0,463.01,2.91,8.09,80.91,263864.0,2
231,41.93,125.2,260.78,299.25,10.33,10.07,10.32,207.91,618.75,32.84,39.17,955.48,5685.63,5375.63,6416.25,8.01,20.0,4939.1,6.0,338.41,4.87,8.09,82.2,262811.0,2
232,41.51,124.97,259.26,293.18,10.35,10.1,10.31,195.9,620.2,33.13,39.82,950.19,5675.63,5374.38,6422.5,7.98,20.0,4928.47,6.0,336.71,4.5,8.12,85.84,261069.0,2
233,40.59,124.39,259.18,297.17,10.36,10.08,10.33,198.25,617.61,32.63,39.23,955.01,5677.5,5371.88,6438.75,7.94,20.0,4930.32,6.0,335.05,6.45,8.03,72.77,261195.0,2
234,41.46,125.37,259.59,289.67,10.36,10.26,10.32,199.37,620.63,31.14,38.21,952.08,5700.0,5385.0,6448.13,7.89,20.0,4928.94,6.0,336.62,7.33,8.03,72.89,261373.0,2
235,43.81,125.77,267.72,301.42,10.35,10.27,10.34,200.18,622.41,33.99,41.66,949.03,5676.88,5365.63,6427.5,7.8,20.0,4925.7,6.0,335.64,6.0,8.84,78.93,245538.0,2
236,43.23,124.63,268.85,309.66,10.35,10.27,10.33,198.19,614.71,31.85,40.55,952.71,5690.0,5375.0,6420.0,7.76,20.0,4927.09,6.0,334.98,6.22,7.95,80.91,263969.0,2
237,40.66,124.27,260.15,295.22,10.34,10.24,10.32,198.44,604.93,31.43,40.58,949.4,5688.13,5370.0,6435.0,7.71,20.0,4924.78,6.0,336.49,7.05,7.96,79.07,263846.0,2
238,42.45,125.43,264.31,301.04,10.35,10.26,10.31,197.32,605.81,31.3,43.44,938.49,5668.13,5365.63,6420.63,7.66,20.0,4918.77,6.0,335.78,6.81,8.04,78.2,262745.0,2
239,41.45,124.81,261.2,297.72,10.35,10.28,10.34,197.32,605.81,35.11,45.19,947.19,5690.0,5372.5,6428.13,7.61,20.0,4918.31,6.0,334.12,6.91,8.07,76.27,262652.0,2
240,41.55,125.08,260.55,292.61,10.34,10.27,10.32,193.75,615.77,26.6,39.02,975.8,5686.25,5373.75,6428.13,7.56,20.0,4916.46,6.0,336.0,6.95,8.01,74.15,263683.0,2
241,41.92,124.96,262.4,300.49,10.36,10.24,10.32,195.8,612.78,23.46,33.46,961.64,5698.13,5382.5,6446.25,7.51,20.0,4914.15,6.0,338.34,8.87,8.04,78.62,260201.0,2
242,41.58,125.0,260.42,297.07,10.37,10.23,10.3,195.93,616.02,27.47,39.52,926.67,5693.13,5376.88,6437.5,7.46,20.0,4914.15,10.0,339.18,7.82,7.99,80.98,265382.0,2
243,41.74,124.95,261.12,298.13,10.35,10.26,10.31,195.22,619.67,37.84,45.54,937.72,5691.88,5375.63,6436.25,7.41,20.0,4917.84,10.0,338.62,7.27,8.01,83.0,263702.0,2
244,41.76,125.11,261.25,297.23,10.36,10.24,10.34,194.69,615.95,31.97,42.16,958.47,5705.63,5388.13,6458.13,7.36,20.0,4908.6,14.0,338.76,6.92,8.03,82.86,263536.0,2
245,41.49,125.03,260.17,295.02,10.34,10.31,10.3,195.52,607.33,30.15,40.3,955.22,5670.0,5363.13,6421.88,7.32,20.0,4910.45,16.0,500.71,6.94,8.03,82.86,263809.0,2
246,41.64,125.12,260.86,299.04,10.35,10.28,10.31,197.15,615.98,29.53,39.6,951.49,5700.63,5377.5,6434.38,7.28,20.0,4908.14,12.0,500.24,10.54,8.04,78.39,262309.0,2
247,42.09,125.04,262.6,299.14,10.35,10.24,10.32,197.49,612.44,30.32,40.03,950.34,5693.13,5377.5,6447.5,7.24,20.0,4904.44,10.0,498.56,19.16,8.01,73.62,265271.0,3
248,41.74,124.91,261.47,296.02,10.36,10.23,10.33,198.37,620.9,33.62,42.96,938.83,5674.38,5352.5,6421.25,7.21,20.0,4896.12,10.0,496.3,25.54,7.92,77.48,266647.0,3
249,41.77,125.19,261.47,296.64,10.35,10.27,10.33,198.37,620.9,33.29,42.75,950.78,5697.5,5374.38,6447.5,7.18,20.0,4896.58,10.0,497.52,12.3,7.97,82.19,266076.0,2
250,41.46,124.84,260.68,297.76,10.35,10.27,10.32,196.46,607.92,29.91,40.06,960.44,5711.25,5382.5,6450.0,7.14,18.0,4896.58,15.0,500.45,14.06,8.02,82.48,265941.0,2
251,41.68,125.06,260.82,294.9,10.36,10.28,10.29,197.2,608.68,28.09,37.57,954.8,5682.5,5370.0,6433.13,7.12,18.0,4897.51,15.0,499.4,10.33,7.95,79.25,267014.0,2
252,41.0,124.73,259.86,296.46,10.36,10.27,10.33,199.05,605.9,29.08,39.32,945.89,5687.5,5378.13,6443.13,7.1,18.0,4888.73,15.0,500.89,9.32,8.0,77.95,270388.0,2
253,41.43,125.17,260.93,295.96,10.37,10.26,10.32,197.97,610.08,31.72,41.99,943.16,5714.38,5393.13,6460.0,7.07,18.0,4882.72,15.0,500.2,12.93,8.0,78.89,270735.0,2
254,41.75,125.23,262.39,297.64,10.36,10.24,10.33,198.67,607.1,30.89,41.41,952.61,5697.5,5375.63,6454.38,7.05,18.0,4886.88,20.0,543.68,16.95,8.01,80.41,266385.0,2
255,41.4,125.17,259.91,294.54,10.34,10.25,10.34,198.71,605.51,28.17,39.03,955.61,5688.13,5378.13,6422.5,7.03,18.0,4885.95,25.0,0.0,17.96,7.99,80.13,265385.0,3
256,41.75,125.06,261.79,297.42,10.34,10.26,10.28,193.55,612.01,27.09,37.73,955.54,5686.25,5372.5,6395.63,7.05,18.0,4872.09,25.0,0.0,19.36,7.98,79.64,269821.0,3
257,41.51,124.75,261.8,297.79,10.34,10.26,10.32,195.07,602.19,27.75,39.48,945.23,5696.88,5381.25,6420.0,7.1,18.0,4867.47,15.0,1440.81,31.08,7.97,77.63,271756.0,3
258,43.24,125.7,267.38,306.49,10.36,10.24,10.32,195.06,603.16,30.2,42.15,942.8,5688.13,5372.5,6436.88,7.18,18.0,4854.06,15.0,1448.09,21.54,8.06,77.81,268283.0,3
259,40.55,124.2,259.79,296.32,10.37,10.26,10.32,195.06,603.16,30.69,42.53,948.38,5706.25,5394.38,6458.75,7.26,18.0,4848.98,10.0,695.47,15.68,8.07,78.36,268104.0,3
260,41.21,125.16,260.74,296.57,10.35,10.21,10.32,191.82,602.68,29.45,41.32,955.22,5702.5,5389.38,6454.38,7.33,18.0,4848.98,8.0,432.0,21.8,8.08,78.88,265258.0,3
261,40.68,124.72,260.88,297.45,10.35,10.23,10.3,193.43,603.73,29.03,41.13,949.43,5688.75,5375.63,6442.5,7.38,18.0,4848.52,6.0,88.98,15.77,8.13,79.15,264747.0,3
262,40.34,125.01,257.82,292.72,10.36,10.28,10.32,194.62,607.9,29.2,41.33,945.18,5702.5,5382.5,6455.0,7.4,18.0,4842.05,6.0,88.5,22.8,8.8,80.1,249482.0,3
263,41.26,125.31,260.29,296.67,10.37,10.27,10.32,194.06,608.0,31.68,42.73,952.12,5686.25,5373.75,6436.25,7.4,18.0,4842.51,6.0,87.57,21.5,8.13,81.75,263688.0,3
