ID,Date,Temp_m,Generation,Irradiance,Capacity,Lat,Lon,Angle,Irradiance_m,Temp,Module
333,2020/11/19,47.2,399,17.12,99.2,24.08,120.5,1.76,493950,26.1,2
334,2020/11/20,,1295,10.69,499.8,25.11,121.26,22,2969,23.9,1
335,2020/11/20,38,1763,16.41,492.8,24.107,120.44,4.63,105083,26.1,2
336,2020/11/20,38,895,16.41,246.4,24.107,120.44,4.63,199742,26.1,2
337,2020/11/20,40.1,345,16.41,99.2,24.08,120.5,1.76,420333,26.4,2
338,2020/11/21,,947,8.17,499.8,25.11,121.26,22,2269,24.2,1
339,2020/11/21,41.7,2003,16.53,492.8,24.107,120.44,4.63,118158,25.4,2
340,2020/11/21,41.7,1015,16.53,246.4,24.107,120.44,4.63,236317,25.4,2
341,2020/11/21,49.5,393,16.53,99.2,24.08,120.5,1.76,472633,26,2
342,2020/11/22,,922,8.54,499.8,25.11,121.26,22,2372,22.4,1
343,2020/11/22,36.5,1632,16.19,492.8,24.107,120.44,4.63,99267,24.9,2
344,2020/11/22,36.5,821,16.19,246.4,24.107,120.44,4.63,198533,24.9,2
345,2020/11/22,42.9,349,16.19,99.2,24.08,120.5,1.76,397067,25,2
346,2020/11/23,,600,9.37,499.8,25.11,121.26,22,2603,21.8,1
347,2020/11/23,38.3,692,14.1,246.4,24.107,120.44,4.63,158350,23.8,2
348,2020/11/23,38.6,1375,14.1,492.8,24.107,120.44,4.63,77875,23.8,2
349,2020/11/23,44.2,346,14.1,99.2,24.08,120.5,1.76,311500,23.9,2
350,2020/11/24,,1303,13.2,499.8,25.11,121.26,22,3667,22.5,1
351,2020/11/24,42.7,378,16.06,99.2,24.08,120.5,1.76,466917,24,2
352,2020/11/24,37.6,1951,16.06,492.8,24.107,120.44,4.63,116729,24.1,2
353,2020/11/24,37.6,985,16.06,246.4,24.107,120.44,4.63,233458,24.1,2
354,2020/11/25,43.7,366,15.17,99.2,24.08,120.5,1.76,447850,23.9,2
355,2020/11/25,39.8,1850,15.17,492.8,24.107,120.44,4.63,111963,24.2,2
356,2020/11/25,39.8,934,15.17,246.4,24.107,120.44,4.63,223925,24.2,2
357,2020/11/25,,1709,16.91,499.8,25.11,121.26,22,4697,24.2,1
358,2020/11/26,42.7,326,13.65,99.2,24.08,120.5,1.76,420050,24.6,2
359,2020/11/26,44.1,877,13.65,246.4,24.107,120.44,4.63,210025,24.7,2
360,2020/11/26,44.3,1741,13.65,492.8,24.107,120.44,4.63,105013,24.7,2
361,2020/11/26,,1612,16.51,499.8,25.11,121.26,22,4586,25.2,1
362,2020/11/27,,376,3.93,499.8,25.11,121.26,22,1092,21.1,1
363,2020/11/27,32.9,341,13.05,99.2,24.08,120.5,1.76,419433,22.7,2
364,2020/11/27,34,1721,13.05,492.8,24.107,120.44,4.63,104858,23,2
365,2020/11/27,34,865,13.05,246.4,24.107,120.44,4.63,209808,23,2
366,2020/11/28,,303,4.67,499.8,25.11,121.26,22,1297,19,1
367,2020/11/28,32.5,946,15.96,246.4,24.107,120.44,4.63,230733,21.5,2
368,2020/11/28,32.8,1877,15.96,492.8,24.107,120.44,4.63,115367,21.5,2
369,2020/11/28,34.7,374,15.96,99.2,24.08,120.5,1.76,461467,21.5,2
370,2020/11/29,,636,11.7,499.8,25.11,121.26,22,3250,18.5,1
371,2020/11/29,32.8,992,16.29,246.4,24.107,120.44,4.63,236267,21,2
372,2020/11/29,33,1957,16.29,492.8,24.107,120.44,4.63,118133,21,2
373,2020/11/29,35.1,378,16.29,99.2,24.08,120.5,1.76,472533,21,2
374,2020/11/30,,753,9.01,499.8,25.11,121.26,22,2503,18.7,1
375,2020/11/30,31.7,1014,7.5,492.8,24.107,120.44,4.63,55325,21.4,2
376,2020/11/30,31.7,508,7.5,246.4,24.107,120.44,4.63,110650,21.4,2
377,2020/11/30,34.9,201,7.5,99.2,24.08,120.5,1.76,221300,21.4,2
378,2020/12/1,,285,2.75,499.8,25.11,121.26,22,764,18.3,1
379,2020/12/1,32.3,982,16.1,246.4,24.107,120.44,4.63,241008,21.2,2
380,2020/12/1,32.6,1937,16.1,492.8,24.107,120.44,4.63,120504,21.2,2
381,2020/12/1,39.2,374,16.1,99.2,24.08,120.5,1.76,482017,21.4,2
382,2020/12/2,,644,4.09,499.8,25.11,121.26,22,1136,18.8,1
383,2020/12/2,32.1,980,16.32,246.4,24.107,120.44,4.63,238908,20.7,2
384,2020/12/2,32.6,1933,16.32,492.8,24.107,120.44,4.63,119454,20.7,2
385,2020/12/2,37.6,379,16.32,99.2,24.08,120.5,1.76,477817,21,2
386,2020/12/3,,226,2.8,499.8,25.11,121.26,22,778,16.2,1
387,2020/12/3,18.3,828,8.74,492.8,24.107,120.44,4.63,134254,18.4,2
388,2020/12/3,18.3,411,8.74,246.4,24.107,120.44,4.63,268508,18.4,2
389,2020/12/3,18.9,197,8.74,99.2,24.08,120.5,1.76,537017,19,2
390,2020/12/4,,345,2.1,499.8,25.11,121.26,22,583,16.3,1
391,2020/12/4,24.1,951,6.18,492.8,24.107,120.44,4.63,53233,18.6,2
392,2020/12/4,24.1,470,6.18,246.4,24.107,120.44,4.63,106467,18.6,2
393,2020/12/4,27.9,186,6.18,99.2,24.08,120.5,1.76,212933,18.9,2
394,2020/12/5,,732,,499.8,25.11,121.26,22,0,17.7,1
395,2020/12/5,31.5,838,12.72,246.4,24.107,120.44,4.63,198758,19.5,2
396,2020/12/5,31.7,1669,12.72,492.8,24.107,120.44,4.63,99379,19.5,2
397,2020/12/5,33.9,321,12.72,99.2,24.08,120.5,1.76,397517,19.8,2
398,2020/12/6,,505,,499.8,25.11,121.26,22,0,19.1,1
399,2020/12/6,32.3,1775,15.7,492.8,24.107,120.44,4.63,108538,20.8,2
400,2020/12/6,32.3,894,15.7,246.4,24.107,120.44,4.63,217067,20.8,2
401,2020/12/6,37.8,372,15.7,99.2,24.08,120.5,1.76,434150,20.8,2
402,2020/12/7,,404,2.1,499.8,25.11,121.26,22,583,19.2,1
403,2020/12/7,25.6,803,15.17,492.8,24.107,120.44,4.63,45817,20.9,2
404,2020/12/7,25.6,399,15.17,246.4,24.107,120.44,4.63,91633,20.9,2
405,2020/12/7,33.1,345,15.17,99.2,24.08,120.5,1.76,183267,21.2,2
406,2020/12/8,,583,1.97,499.8,25.11,121.26,22,547,17.6,1
407,2020/12/8,21.9,521,4.46,492.8,24.107,120.44,4.63,28229,19.6,2
408,2020/12/8,21.9,258,4.46,246.4,24.107,120.44,4.63,56433,19.6,2
409,2020/12/8,23.3,116,4.46,99.2,24.08,120.5,1.76,112917,19.9,2
410,2020/12/9,,442,4.48,499.8,25.11,121.26,22,1244,18.8,1
411,2020/12/9,22.3,101,3.86,99.2,24.08,120.5,1.76,104000,19.7,2
412,2020/12/9,27.6,274,3.86,246.4,24.107,120.44,4.63,52000,20.2,2
413,2020/12/9,27.7,543,3.86,492.8,24.107,120.44,4.63,26000,20.2,2
414,2020/12/10,,472,4.12,499.8,25.11,121.26,22,1144,20,1
415,2020/12/10,24.5,841,12.16,492.8,24.107,120.44,4.63,44679,21,2
416,2020/12/10,24.5,425,12.16,246.4,24.107,120.44,4.63,89367,21,2
417,2020/12/10,33.4,273,12.16,99.2,24.08,120.5,1.76,178717,21.2,2
418,2020/12/11,,538,2.69,499.8,25.11,121.26,22,747,19.8,1
419,2020/12/11,26.8,1032,10.77,492.8,24.107,120.44,4.63,55150,21.1,2
420,2020/12/11,26.8,519,10.77,246.4,24.107,120.44,4.63,110300,21.1,2
421,2020/12/11,32.8,280,10.77,99.2,24.08,120.5,1.76,220600,21.3,2
422,2020/12/12,,379,1.8,499.8,25.11,121.26,22,500,19.2,1
423,2020/12/12,31,991,13.21,246.4,24.107,120.44,4.63,218708,20.7,2
424,2020/12/12,31.2,1942,13.21,492.8,24.107,120.44,4.63,109354,20.7,2
425,2020/12/12,32.6,389,13.21,99.2,24.08,120.5,1.76,437417,20.9,2
426,2020/12/13,,942,7.6,499.8,25.11,121.26,22,2111,18.5,1
427,2020/12/13,33.1,1808,14.62,492.8,24.107,120.44,4.63,102788,20.2,2
428,2020/12/13,33.4,920,14.62,246.4,24.107,120.44,4.63,205575,20.2,2
429,2020/12/13,41.6,368,14.62,99.2,24.08,120.5,1.76,411150,20.2,2
430,2020/12/14,,415,2.68,499.8,25.11,121.26,22,744,16.7,1
431,2020/12/14,,254,2.68,438.3,25.11,121.26,-160,744,16.7,1
432,2020/12/14,27.7,1674,14.36,492.8,24.107,120.44,4.63,94963,18.7,2
433,2020/12/14,27.7,850,14.36,246.4,24.107,120.44,4.63,189917,18.7,2
434,2020/12/14,30.8,355,14.36,99.2,24.08,120.5,1.76,379850,18.8,2
435,2020/12/15,,271,1.94,499.8,25.11,121.26,22,539,15,1
436,2020/12/15,,209,1.94,438.3,25.11,121.26,-160,539,15,1
437,2020/12/15,31.2,1942,13.56,492.8,24.107,120.44,4.63,111817,17.5,2
438,2020/12/15,31.6,989,13.56,246.4,24.107,120.44,4.63,223308,17.5,2
439,2020/12/15,27.6,354,13.56,99.2,24.08,120.5,1.76,447267,17.8,2
440,2020/12/16,,376,3.56,499.8,25.11,121.26,22,989,15.2,1
441,2020/12/16,,298,3.56,438.3,25.11,121.26,-160,989,15.2,1
442,2020/12/16,24.5,1342,13.38,492.8,24.107,120.44,4.63,74833,17.7,2
443,2020/12/16,24.8,679,13.38,246.4,24.107,120.44,4.63,149667,17.7,2
444,2020/12/16,26.4,332,13.38,99.2,24.08,120.5,1.76,299333,18.1,2
445,2020/12/17,,468,12.87,283.2,24.98,121.03,-31,3575,16.8,4
446,2020/12/17,,950,12.87,498.6,25.03,121.08,-95,3575,16.9,1
447,2020/12/17,,893,11.01,499.8,25.11,121.26,22,3058,17,1
448,2020/12/17,,728,11.01,438.3,25.11,121.26,-160,3058,17,1
449,2020/12/17,30.3,1741,14.91,492.8,24.107,120.44,4.63,104071,18.3,2
450,2020/12/17,30.3,884,14.91,246.4,24.107,120.44,4.63,208142,18.3,2
451,2020/12/17,31.9,345,14.91,99.2,24.08,120.5,1.76,416283,18.5,2
452,2020/12/18,,323,3.44,283.2,24.98,121.03,-31,956,17.3,4
453,2020/12/18,,572,3.44,498.6,25.03,121.08,-95,956,17.8,1
454,2020/12/18,,646,3.08,499.8,25.11,121.26,22,856,17.9,1
455,2020/12/18,,514,3.08,438.3,25.11,121.26,-160,856,17.9,1
456,2020/12/18,24.3,830,15.46,492.8,24.107,120.44,4.63,45496,18.9,2
457,2020/12/18,24.3,420,15.46,246.4,24.107,120.44,4.63,91033,18.9,2
458,2020/12/18,32.2,308,15.46,99.2,24.08,120.5,1.76,181983,19,2
459,2020/12/19,,102,2.02,283.2,24.98,121.03,-31,561,14.9,4
460,2020/12/19,,145,2.02,498.6,25.03,121.08,-95,561,15.3,1
461,2020/12/19,,170,2.05,499.8,25.11,121.26,22,569,15.5,1
462,2020/12/19,,131,2.05,438.3,25.11,121.26,-160,569,15.5,1
463,2020/12/19,22.8,580,15.44,246.4,24.107,120.44,4.63,126008,17.3,2
464,2020/12/19,23.1,1151,15.44,492.8,24.107,120.44,4.63,62992,17.3,2
465,2020/12/19,26.4,335,15.44,99.2,24.08,120.5,1.76,251967,17.8,2
466,2020/12/20,,501,8.34,283.2,24.98,121.03,-31,2317,15.9,4
467,2020/12/20,,705,10.1,499.8,25.11,121.26,22,2806,16,1
468,2020/12/20,,550,10.1,438.3,25.11,121.26,-160,2806,16,1
469,2020/12/20,26.9,1767,11.35,492.8,24.107,120.44,4.63,100329,17.9,2
470,2020/12/20,27.9,897,11.35,246.4,24.107,120.44,4.63,200700,17.9,2
471,2020/12/20,29.4,361,11.35,99.2,24.08,120.5,1.76,401317,18,2
472,2020/12/20,,689,8.34,498.6,25.03,121.08,-95,2317,,1
473,2020/12/21,,449,5.31,283.2,24.98,121.03,-31,1475,15.5,4
474,2020/12/21,,786,5.31,498.6,25.03,121.08,-95,1475,15.9,1
475,2020/12/21,,592,4.83,499.8,25.11,121.26,22,1342,15.9,1
476,2020/12/21,,474,4.83,438.3,25.11,121.26,-160,1342,15.9,1
477,2020/12/21,23.3,113,3.33,99.2,24.08,120.5,1.76,101850,17.3,2
478,2020/12/21,21.9,534,3.33,492.8,24.107,120.44,4.63,25463,17.7,2
479,2020/12/21,21.9,268,3.33,246.4,24.107,120.44,4.63,52358,17.7,2
480,2020/12/22,,1457,16.07,498.6,25.03,121.08,-95,4464,18.4,1
481,2020/12/22,,917,16.07,283.2,24.98,121.03,-31,4464,18.8,4
482,2020/12/22,,1068,13.26,499.8,25.11,121.26,22,3683,18.9,1
483,2020/12/22,,886,13.26,438.3,25.11,121.26,-160,3683,18.9,1
484,2020/12/22,33.8,1864,15.31,492.8,24.107,120.44,4.63,105892,19.4,2
485,2020/12/22,34.2,949,15.31,246.4,24.107,120.44,4.63,211783,19.4,2
486,2020/12/22,40.3,377,15.31,99.2,24.08,120.5,1.76,423567,19.5,2
487,2020/12/23,,209,2.79,283.2,24.98,121.03,-31,775,18.1,4
488,2020/12/23,,323,2.79,498.6,25.03,121.08,-95,775,18.5,1
489,2020/12/23,19.9,191,5.85,246.4,24.107,120.44,4.63,34650,18.7,2
490,2020/12/23,20,378,5.85,492.8,24.107,120.44,4.63,17317,18.7,2
491,2020/12/23,24.2,122,5.85,99.2,24.08,120.5,1.76,69267,18.7,2
492,2020/12/23,,330,3.13,499.8,25.11,121.26,22,869,18.9,1
493,2020/12/23,,271,3.13,438.3,25.11,121.26,-160,869,18.9,1
494,2020/12/24,,262,3.22,283.2,24.98,121.03,-31,894,17,4
495,2020/12/24,,365,3.22,498.6,25.03,121.08,-95,894,17.4,1
496,2020/12/24,,367,1.6,499.8,25.11,121.26,22,444,17.5,1
497,2020/12/24,,297,1.6,438.3,25.11,121.26,-160,444,17.5,1
498,2020/12/24,24.4,1333,13.6,492.8,24.107,120.44,4.63,67917,18.7,2
499,2020/12/24,24.7,676,13.6,246.4,24.107,120.44,4.63,145667,18.7,2
500,2020/12/24,27.8,339,13.6,99.2,24.08,120.5,1.76,271667,18.7,2
501,2020/12/25,,475,7.46,499.8,25.11,121.26,22,2072,17.1,1
502,2020/12/25,,381,7.46,438.3,25.11,121.26,-160,2072,17.1,1
503,2020/12/25,,662,10.56,283.2,24.98,121.03,-31,2933,17.3,4
504,2020/12/25,,1077,10.56,498.6,25.03,121.08,-95,2933,17.4,1
505,2020/12/25,28.6,318,11.79,99.2,24.08,120.5,1.76,402867,18.5,2
506,2020/12/25,27.8,1766,11.79,492.8,24.107,120.44,4.63,100717,18.7,2
507,2020/12/25,27.8,903,11.79,246.4,24.107,120.44,4.63,201433,18.7,2
508,2020/12/26,34,1041,16.2,246.4,24.107,120.44,4.63,235942,19.2,2
509,2020/12/26,34.6,2023,16.2,492.8,24.107,120.44,4.63,117954,19.2,2
510,2020/12/26,,1617,14,499.8,25.11,121.26,22,3889,19.2,1
511,2020/12/26,,1569,16.25,498.6,25.03,121.08,-95,4514,19.2,1
512,2020/12/26,,1429,14,438.3,25.11,121.26,-160,3889,19.2,1
513,2020/12/26,,873,16.25,283.2,24.98,121.03,-31,4514,19.2,4
514,2020/12/26,39.3,410,16.2,99.2,24.08,120.5,1.76,471817,19.6,2
515,2020/12/27,,308,4.4,283.2,24.98,121.03,-31,1222,18.7,4
516,2020/12/27,,522,4.4,498.6,25.03,121.08,-95,1222,18.8,1
517,2020/12/27,,606,4.53,499.8,25.11,121.26,22,1258,19.1,1
518,2020/12/27,,505,4.53,438.3,25.11,121.26,-160,1258,19.1,1
519,2020/12/27,24.5,424,6.74,246.4,24.107,120.44,4.63,87592,20.2,2
520,2020/12/27,24.6,839,6.74,492.8,24.107,120.44,4.63,43796,20.2,2
521,2020/12/27,27.4,171,6.74,99.2,24.08,120.5,1.76,175183,20.5,2
522,2020/12/28,,587,8.46,283.2,24.98,121.03,-31,2350,19.7,4
523,2020/12/28,,963,8.46,498.6,25.03,121.08,-95,2350,19.9,1
524,2020/12/28,,929,9.85,499.8,25.11,121.26,22,2736,20.1,1
525,2020/12/28,,773,9.85,438.3,25.11,121.26,-160,2736,20.1,1
526,2020/12/28,38.5,1829,15.91,492.8,24.107,120.44,4.63,101342,20.6,2
527,2020/12/28,38.5,930,15.91,246.4,24.107,120.44,4.63,203033,20.6,2
528,2020/12/28,38.3,375,15.91,99.2,24.08,120.5,1.76,405367,21.3,2
529,2020/12/29,,658,5.85,498.6,25.03,121.08,-95,1625,19.2,1
530,2020/12/29,,417,5.85,283.2,24.98,121.03,-31,1625,19.3,4
531,2020/12/29,32.3,866,12.98,246.4,24.107,120.44,4.63,184475,19.9,2
532,2020/12/29,33.2,1710,12.98,492.8,24.107,120.44,4.63,92238,19.9,2
533,2020/12/29,,818,5.33,499.8,25.11,121.26,22,1481,20,1
534,2020/12/29,,671,5.33,438.3,25.11,121.26,-160,1481,20,1
535,2020/12/29,39.2,366,12.98,99.2,24.08,120.5,1.76,368950,20.9,2
536,2020/12/30,,258,3.76,283.2,24.98,121.03,-31,1044,10.8,4
537,2020/12/30,,394,3.76,498.6,25.03,121.08,-95,1044,11,1
538,2020/12/30,,362,3.17,499.8,25.11,121.26,22,881,11.1,1
539,2020/12/30,,286,3.17,438.3,25.11,121.26,-160,881,11.1,1
540,2020/12/30,22.3,1919,16.36,492.8,24.107,120.44,4.63,109067,13.7,2
541,2020/12/30,22.6,980,16.36,246.4,24.107,120.44,4.63,218133,13.7,2
542,2020/12/30,24.3,412,16.36,99.2,24.08,120.5,1.76,436267,14.3,2
543,2020/12/31,,156,4.85,283.2,24.98,121.03,-31,1347,8.8,4
544,2020/12/31,,127,1.96,499.8,25.11,121.26,22,544,8.9,1
545,2020/12/31,,97,1.96,438.3,25.11,121.26,-160,544,8.9,1
546,2020/12/31,,162,4.85,498.6,25.03,121.08,-95,1347,9,1
547,2020/12/31,14,700,3.49,492.8,24.107,120.44,4.63,34929,10.1,2
548,2020/12/31,14,352,3.49,246.4,24.107,120.44,4.63,69858,10.1,2
549,2020/12/31,13.1,128,3.49,99.2,24.08,120.5,1.76,139717,10.4,2
550,2021/1/1,,1253,12.43,498.6,25.03,121.08,-95,3453,13.1,1
551,2021/1/1,,800,9.32,499.8,25.11,121.26,22,2589,13.1,1
552,2021/1/1,,791,12.43,283.2,24.98,121.03,-31,3453,13.1,4
553,2021/1/1,,693,9.32,438.3,25.11,121.26,-160,2589,13.1,1
554,2021/1/1,28.3,362,14.01,99.2,24.08,120.5,1.76,392350,13.6,2
555,2021/1/1,25.8,1806,14.01,492.8,24.107,120.44,4.63,98088,13.7,2
556,2021/1/1,26,918,14.01,246.4,24.107,120.44,4.63,196175,13.7,2
557,2021/1/2,,525,9.1,499.8,25.11,121.26,22,2528,14.2,1
558,2021/1/2,,477,9.1,438.3,25.11,121.26,-160,2528,14.2,1
559,2021/1/2,,1246,13.61,498.6,25.03,121.08,-95,3781,14.5,1
560,2021/1/2,,911,13.61,283.2,24.98,121.03,-31,3781,14.6,4
561,2021/1/2,26.9,414,16.31,99.2,24.08,120.5,1.76,455167,15.5,2
562,2021/1/2,27.5,1071,16.31,246.4,24.107,120.44,4.63,227592,15.5,2
563,2021/1/2,27.7,2089,16.31,492.8,24.107,120.44,4.63,113792,15.5,2
564,2021/1/3,30.4,419,16.96,99.2,24.08,120.5,1.76,495817,16.8,2
565,2021/1/3,31.6,1078,16.96,246.4,24.107,120.44,4.63,247908,17.2,2
566,2021/1/3,31.8,2107,16.96,492.8,24.107,120.44,4.63,123954,17.2,2
567,2021/1/3,,1759,17.81,498.6,25.03,121.08,-95,4947,17.2,1
568,2021/1/3,,1029,17.81,283.2,24.98,121.03,-31,4947,17.2,4
569,2021/1/3,,1669,14.62,499.8,25.11,121.26,22,4061,17.5,1
570,2021/1/3,,1494,14.62,438.3,25.11,121.26,-160,4061,17.5,1
571,2021/1/4,,184,2.21,283.2,24.98,121.03,-31,614,16.3,4
572,2021/1/4,,301,2.21,498.6,25.03,121.08,-95,614,16.7,1
573,2021/1/4,,452,2.47,499.8,25.11,121.26,22,686,17.1,1
574,2021/1/4,,380,2.47,438.3,25.11,121.26,-160,686,17.1,1
575,2021/1/4,23.2,830,16.62,492.8,24.107,120.44,4.63,45975,17.9,2
576,2021/1/4,23.2,418,16.62,246.4,24.107,120.44,4.63,91958,17.9,2
577,2021/1/4,26.7,322,16.62,99.2,24.08,120.5,1.76,183900,18,2
578,2021/1/5,,307,4.83,283.2,24.98,121.03,-31,1342,15.3,4
579,2021/1/5,,277,2.59,499.8,25.11,121.26,22,719,15.5,1
580,2021/1/5,,232,2.59,438.3,25.11,121.26,-160,719,15.5,1
581,2021/1/5,,401,4.83,498.6,25.03,121.08,-95,1342,15.6,1
582,2021/1/5,30.1,1705,14.84,492.8,24.107,120.44,4.63,101079,17.7,2
583,2021/1/5,30.1,863,14.84,246.4,24.107,120.44,4.63,202158,17.7,2
584,2021/1/5,29.6,393,14.84,99.2,24.08,120.5,1.76,404317,18.2,2
585,2021/1/6,,266,3.21,283.2,24.98,121.03,-31,892,14,4
586,2021/1/6,,376,3.21,498.6,25.03,121.08,-95,892,14.3,1
587,2021/1/6,,209,2.58,499.8,25.11,121.26,22,717,14.3,1
588,2021/1/6,,169,2.58,438.3,25.11,121.26,-160,717,14.3,1
589,2021/1/6,19.5,196,2.48,246.4,24.107,120.44,4.63,39083,16.2,2
590,2021/1/6,19.6,390,2.48,492.8,24.107,120.44,4.63,19542,16.2,2
591,2021/1/6,21.3,76,2.48,99.2,24.08,120.5,1.76,78167,16.3,2
592,2021/1/7,,127,2.15,283.2,24.98,121.03,-31,597,10.7,4
593,2021/1/7,,172,2.15,498.6,25.03,121.08,-95,597,11.1,1
594,2021/1/7,,164,2.03,499.8,25.11,121.26,22,564,11.1,1
595,2021/1/7,,143,2.03,438.3,25.11,121.26,-160,564,11.1,1
596,2021/1/7,23.2,1555,8.39,492.8,24.107,120.44,4.63,84517,13.7,2
597,2021/1/7,23.2,784,8.39,246.4,24.107,120.44,4.63,169033,13.7,2
598,2021/1/7,22.2,313,8.39,99.2,24.08,120.5,1.76,338067,14,2
599,2021/1/8,,57,0.78,283.2,24.98,121.03,-31,217,6.9,4
600,2021/1/8,,55,,499.8,25.11,121.26,22,0,7.3,1
601,2021/1/8,,34,,438.3,25.11,121.26,-160,0,7.3,1
602,2021/1/8,,78,0.78,498.6,25.03,121.08,-95,217,7.4,1
603,2021/1/8,11.8,333,3.57,246.4,24.107,120.44,4.63,65925,9.1,2
604,2021/1/8,11.9,665,3.57,492.8,24.107,120.44,4.63,32963,9.1,2
605,2021/1/8,12.6,129,3.57,99.2,24.08,120.5,1.76,131850,9.3,2
606,2021/1/9,,342,6.83,499.8,25.11,121.26,22,1897,8.2,1
607,2021/1/9,,290,6.83,438.3,25.11,121.26,-160,1897,8.2,1
608,2021/1/9,,773,9.68,498.6,25.03,121.08,-95,2689,8.4,1
609,2021/1/9,,509,9.68,283.2,24.98,121.03,-31,2689,8.4,4
610,2021/1/9,18.2,1097,15.94,246.4,24.107,120.44,4.63,239867,10,2
611,2021/1/9,18.6,2154,15.94,492.8,24.107,120.44,4.63,119938,10,2
612,2021/1/9,19.7,416,15.94,99.2,24.08,120.5,1.76,479750,10.4,2
613,2021/1/10,,730,10.1,283.2,24.98,121.03,-31,2806,12.1,4
614,2021/1/10,,1300,10.1,498.6,25.03,121.08,-95,2806,12.2,1
615,2021/1/10,,882,9.01,499.8,25.11,121.26,22,2503,12.6,1
616,2021/1/10,,814,9.01,438.3,25.11,121.26,-160,2503,12.6,1
617,2021/1/10,27.1,421,16.54,99.2,24.08,120.5,1.76,483383,13.2,2
618,2021/1/10,26.4,2148,16.54,492.8,24.107,120.44,4.63,120846,13.4,2
619,2021/1/10,26.4,1097,16.54,246.4,24.107,120.44,4.63,241692,13.4,2
620,2021/1/11,,58,0.78,283.2,24.98,121.03,-31,217,10.1,4
621,2021/1/11,,87,0.78,498.6,25.03,121.08,-95,217,10.7,1
622,2021/1/11,,89,1.03,499.8,25.11,121.26,22,286,10.9,1
623,2021/1/11,,70,1.03,438.3,25.11,121.26,-160,286,10.9,1
624,2021/1/11,17.2,119,4.48,99.2,24.08,120.5,1.76,110083,12.4,2
625,2021/1/11,17.3,289,4.48,246.4,24.107,120.44,4.63,55033,12.6,2
626,2021/1/11,17.4,575,4.48,492.8,24.107,120.44,4.63,27521,12.6,2
627,2021/1/12,,1336,13.25,498.6,25.03,121.08,-95,3681,9.7,1
628,2021/1/12,,1141,9.84,499.8,25.11,121.26,22,2733,9.7,1
629,2021/1/12,,819,13.25,283.2,24.98,121.03,-31,3681,9.7,4
630,2021/1/12,,647,9.84,438.3,25.11,121.26,-160,2733,9.7,1
631,2021/1/12,22.2,372,12.69,99.2,24.08,120.5,1.76,398833,11.4,2
632,2021/1/12,23.7,920,12.69,246.4,24.107,120.44,4.63,194800,11.5,2
633,2021/1/12,23.8,1826,12.69,492.8,24.107,120.44,4.63,99708,11.5,2
634,2021/1/13,,1950,18.94,498.6,25.03,121.08,-95,5261,12.1,1
635,2021/1/13,,1132,18.94,283.2,24.98,121.03,-31,5261,12.2,4
636,2021/1/13,,1642,17.35,499.8,25.11,121.26,22,4819,12.4,1
637,2021/1/13,,1541,17.35,438.3,25.11,121.26,-160,4819,12.4,1
638,2021/1/13,33.9,2338,17.64,492.8,24.107,120.44,4.63,130029,13.4,2
639,2021/1/13,33.9,1194,17.64,246.4,24.107,120.44,4.63,260058,13.4,2
640,2021/1/13,35.5,443,17.64,99.2,24.08,120.5,1.76,520117,13.6,2
641,2021/1/14,,1895,18.98,498.6,25.03,121.08,-95,5272,13.5,1
642,2021/1/14,,1109,18.98,283.2,24.98,121.03,-31,5272,13.6,4
643,2021/1/14,30.6,433,17.45,99.2,24.08,120.5,1.76,507817,14.9,2
644,2021/1/14,31.5,2280,17.45,492.8,24.107,120.44,4.63,126954,14.9,2
645,2021/1/14,31.5,1161,17.45,246.4,24.107,120.44,4.63,253908,14.9,2
646,2021/1/14,,1680,17.29,438.3,25.11,121.26,-160,4803,15.2,1
647,2021/1/14,,1645,17.29,499.8,25.11,121.26,22,4803,15.2,1
648,2021/1/15,,1073,18.19,283.2,24.98,121.03,-31,5053,13.8,4
649,2021/1/15,,1855,18.19,498.6,25.03,121.08,-95,5053,13.9,1
650,2021/1/15,,1744,16.49,499.8,25.11,121.26,22,4581,14.3,1
651,2021/1/15,,1683,16.49,438.3,25.11,121.26,-160,4581,14.3,1
652,2021/1/15,31.9,2175,16.92,492.8,24.107,120.44,4.63,122267,15.3,2
653,2021/1/15,32.4,1108,16.92,246.4,24.107,120.44,4.63,244533,15.3,2
654,2021/1/15,31.9,413,16.92,99.2,24.08,120.5,1.76,489067,15.8,2
655,2021/1/16,40.2,374,15.91,99.2,24.08,120.5,1.76,436783,16.3,2
656,2021/1/16,,1608,16.58,498.6,25.03,121.08,-95,4606,16.5,1
657,2021/1/16,39.1,1014,15.91,246.4,24.107,120.44,4.63,228358,16.6,2
658,2021/1/16,39.3,1998,15.91,492.8,24.107,120.44,4.63,109196,16.6,2
659,2021/1/16,,984,16.58,283.2,24.98,121.03,-31,4606,16.8,4
660,2021/1/16,,1520,14.93,499.8,25.11,121.26,22,4147,17,1
661,2021/1/16,,1435,14.93,438.3,25.11,121.26,-160,4147,17,1
662,2021/1/17,,139,3.18,283.2,24.98,121.03,-31,883,13.1,4
663,2021/1/17,,157,3.18,498.6,25.03,121.08,-95,883,13.3,1
664,2021/1/17,,135,1.19,499.8,25.11,121.26,22,331,13.7,1
665,2021/1/17,,102,1.19,438.3,25.11,121.26,-160,331,13.7,1
666,2021/1/17,23.3,2094,17.26,492.8,24.107,120.44,4.63,116604,14.7,2
